Match ID,Year,Home Goals,Away Goals,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18
2424,2018,1,2,6110,362,5418,2636,4969,2978,3935,1360,767,4930,4626,728,1703,2583,768,1588,4253,3577,5711,441,3432,4946,4076,4705,723,585,307,6080,4685,1484,3139,270,3768,2251,1060,2234
2425,2018,1,2,2791,4453,6002,4185,3170,5341,4532,5523,4304,4154,3646,5040,1891,749,3347,1886,2098,6078,3219,1749,2093,5192,3099,4909,6036,5213,5330,6416,5218,2527,2241,6200,3490,497,317,2683
2426,2018,2,1,4408,4842,3210,4698,3279,3211,1110,5930,2483,6014,3852,1409,5741,566,1855,1574,3184,6214,6081,6194,4581,3906,2168,3666,3612,3134,2173,3119,6045,5426,3376,2664,3983,524,751,1594
2427,2018,2,0,5459,2859,4043,4841,2830,1602,3989,1151,1906,1222,3694,221,6585,2822,1423,4908,3137,5107,5033,1622,3664,1053,2575,1152,4362,5463,854,3537,6124,4029,4873,1210,5808,2350,5458,3366
2428,2018,0,1,2125,107,1783,486,1339,4150,5423,1311,3750,2044,3363,4504,5569,6650,13,2025,2502,374,1791,1921,2841,1903,3058,1216,5929,2670,4976,6712,2701,6213,1052,886,216,368,4130,1354
2429,2018,3,0,5684,820,4070,938,823,2687,1547,2077,2549,1728,731,5288,1640,3965,3034,3522,2982,6350,6355,2718,4615,4397,5506,3907,2285,4307,3023,4487,3760,6168,5685,5114,3409,4357,912,1096
2430,2018,4,3,6355,2718,4615,5685,4307,2285,3907,3023,6168,4487,3760,5506,5114,6122,912,4357,3409,1096,2791,5040,6002,4185,3170,4532,5523,4453,749,1886,4154,1897,2505,3646,5341,4304,2098,6078
2431,2018,2,0,3366,1622,3664,1053,2575,3537,4362,5463,854,6124,81,4873,1210,4029,2350,1152,5458,5033,498,5367,3487,5493,5865,1812,5852,4794,701,1378,4923,3580,2816,4309,4820,6141,1235,6530
2432,2018,4,3,1949,5794,1141,1573,3141,2066,2195,4719,5789,1738,3117,6284,577,4567,138,3954,5659,4985,1430,362,5418,2636,4969,1360,3935,2978,767,4626,4930,5448,728,1703,768,4253,1588,6236
2433,2018,2,1,1791,1921,2841,1903,6213,5929,1216,2670,4976,2701,6712,2835,4146,886,216,4130,1899,1354,1952,5055,2378,2347,1503,814,5140,1623,4466,4482,5923,3228,6273,1976,2956,6562,706,245
2434,2018,3,0,6081,6194,3376,3906,4581,3666,3612,2173,3134,3119,6045,2168,2664,5426,524,5704,751,1594,1762,2075,4830,4038,1064,5159,667,5784,1350,4932,4001,5106,353,5249,634,4020,2054,4967
2435,2018,2,1,3219,1749,2093,5192,6036,4909,2577,3099,5213,5330,3128,2527,2241,3490,6416,5218,317,2683,5459,2859,4043,4841,2830,3989,1602,1151,1906,1222,3694,3304,6585,2822,3137,1423,4908,5107
2436,2018,0,0,5711,441,3432,3434,4076,270,723,3768,307,4685,6080,5699,3139,1484,2251,1515,1060,2234,1883,534,2945,6060,5479,747,3329,3039,2904,2584,5961,6491,4315,6261,2882,183,5183,546
2437,2018,2,0,3991,2078,6136,1168,915,1687,4329,66,2784,4285,2979,563,4067,900,5943,3555,5520,4263,4408,4842,3210,4698,3279,3211,1110,5930,2483,6014,3852,566,5741,1855,1409,1574,3184,6214
2438,2018,0,3,6202,2014,2921,2435,3299,4205,3515,1256,5968,5866,3392,2219,3436,6701,5049,110,2851,1605,5684,820,5288,938,823,1640,1547,3034,2549,2982,731,4070,3965,2687,2077,2321,1728,6350
2439,2018,1,2,2019,154,5796,1769,652,5260,4395,4982,88,6401,89,4486,2753,5755,1296,5096,3109,4156,2125,1783,5569,486,107,1311,4150,6650,13,3750,2502,4504,1339,1111,1312,2025,4838,374
2440,2018,2,1,3991,5491,4067,563,915,4329,900,66,5520,4285,2979,287,5385,1687,2784,3555,6729,4263,1762,2075,4038,4830,3359,4020,5784,4932,1064,5249,4001,5106,1350,353,3110,3057,5159,4967
2441,2018,4,2,2019,154,5796,1769,652,5260,4395,4982,88,6401,89,2753,4486,5755,1296,5096,3109,4156,2367,5055,2378,2347,1503,814,5140,1623,4466,5923,4482,3228,2437,1976,2956,6562,469,1952
2442,2018,0,1,6202,6701,3436,2921,2435,1256,3515,4205,5968,110,3392,3299,2219,2014,5049,6417,2851,1605,5459,2859,4043,4841,3304,3989,1222,2822,1906,3694,3137,221,2830,6277,4908,1151,1423,5107
2443,2018,3,0,6355,2718,4615,5685,4307,2285,3907,5506,3023,4487,3760,6168,6287,5114,4357,912,3409,1096,498,5367,3487,5493,3580,4309,1812,5852,1378,4794,4424,6297,584,2816,4820,4923,6141,6530
2444,2018,2,2,1791,1921,2841,1903,3058,1216,886,216,2670,2701,4130,6213,975,4976,5929,1052,1899,1354,1883,534,2945,6060,5479,747,3329,3039,2904,2584,5961,6261,5269,935,5015,5183,183,546
2445,2018,2,1,6081,6194,3376,3906,4581,3666,3612,2173,3134,3119,6045,3983,2168,2664,5704,1310,524,1594,5684,820,4070,938,823,1640,1547,2077,2549,2982,731,5288,3034,2687,3522,2321,1728,6350
2446,2018,4,0,3366,1622,3664,1053,2575,1152,4362,2350,854,3537,6124,4873,1210,4964,5808,5458,6442,5033,4408,4842,3210,4698,5741,3211,1110,5930,2483,3073,6014,3279,566,1855,1028,3852,1574,6214
2447,2018,1,1,3219,1749,2093,5192,2577,4909,6036,3099,5213,5330,3128,2527,3490,497,6416,317,5218,2683,6110,362,5418,2636,4969,2978,3935,1360,767,4930,4626,5448,728,1703,768,1588,4253,3577
2448,2018,1,1,1949,2066,1141,1573,3141,627,1738,4567,5789,4719,3117,79,577,2195,138,5659,3954,4985,2791,4453,2505,4185,3170,749,4532,5523,3646,4304,4154,6002,5040,5341,1886,597,2098,6078
2449,2018,2,1,2125,1783,5569,486,5423,4150,1311,6103,6650,2502,2044,107,3230,2843,13,1312,2025,374,5711,3192,3432,4946,4076,270,723,585,307,6080,4685,1484,3139,5699,2251,3768,1060,2234
2450,2018,1,0,2125,107,5569,1783,486,5423,4150,13,1311,2044,2843,3230,6650,4504,1312,6424,2502,374,6081,6194,3376,3906,4581,3666,3612,3134,2173,3119,6045,2168,1624,2664,3983,1310,751,1594
2451,2018,0,0,2367,5055,2378,2347,1503,814,1623,469,4466,5923,4482,2437,6273,2956,1976,5650,6562,1952,5711,3192,3432,4946,4076,270,723,585,3768,6080,4685,3139,1484,3872,2251,1515,3964,2234
2452,2018,1,1,1883,534,2945,6060,5479,747,3329,3039,2904,2584,5961,5269,6261,935,3429,6017,5183,546,3219,1749,2093,5192,3490,4909,6416,6036,5213,5330,3128,1453,3099,6200,497,2878,5218,2683
2453,2018,5,0,4408,4842,566,4698,3279,3211,1110,1855,3852,3073,6014,3210,5930,1028,1574,3184,2483,6214,6202,2014,2921,2435,3299,709,1256,6417,3392,5968,5866,3436,5049,4205,6701,4891,110,1605
2454,2018,2,0,6110,362,5418,2636,4969,767,1360,3935,1703,4930,4253,728,5448,4220,5881,768,5450,3577,2019,154,5796,1769,652,5260,4395,4982,4486,6401,89,5672,2753,1296,5755,3109,5096,2512
2455,2018,1,3,5459,2859,4043,4841,3304,3989,1423,2822,1906,3694,3137,221,407,6277,1222,4908,1151,5107,6355,2718,4615,4397,4307,2285,3907,5506,3023,4487,3760,4478,5114,5685,4357,3409,912,1096
2456,2018,2,0,1762,2075,4830,4038,1064,4020,4932,5249,5784,634,4001,5106,166,1350,3057,5159,3110,4967,3366,1622,3664,1053,2575,1152,4362,2350,854,6124,6442,1210,4964,4873,5808,5463,5458,5033
2457,2018,0,1,2791,4453,2505,4185,3170,4532,5523,749,3646,1886,4154,1897,6002,3347,5341,597,2098,6078,1791,1921,2835,2841,3058,5929,1216,4976,2670,2701,1899,6213,1903,1052,886,4130,6712,1354
2458,2018,3,1,5684,820,1547,5288,938,1640,3034,2077,2687,2982,2549,4070,823,3965,3522,731,1728,6350,3991,5491,4067,1168,563,3555,4329,66,915,4285,2979,5385,5520,2784,1063,900,6729,4263
2459,2018,1,1,498,6297,3487,5493,5865,5852,4794,1812,4309,1378,6141,3580,5367,4820,2816,1292,4923,6530,1949,5794,1141,1573,3141,577,2195,1738,3117,5789,4719,6284,5518,4567,138,5659,3954,4985
2460,2018,0,3,2019,154,5796,1769,4982,5260,4395,88,5096,89,6401,652,4914,4486,5755,2753,3109,2512,1791,6213,975,1903,3058,5929,1216,2670,886,4130,6712,1921,2835,368,4976,1899,2701,1354
2461,2018,1,1,6110,362,728,2636,4969,1360,3935,1703,767,4253,4626,2583,5448,768,4220,5450,4930,3577,498,6297,3487,5493,5865,5852,4794,1812,4309,1378,6141,3580,5367,4820,2816,4424,4923,6530
2462,2018,1,2,1605,2014,3436,2921,2435,3515,1256,6417,4205,3392,5968,506,2219,5049,709,4891,2851,3746,3991,4067,1168,563,5943,4329,66,915,492,4285,3555,5491,5385,6005,1063,900,6729,4263
2463,2018,3,0,1949,5794,1141,1573,3141,627,2195,1738,3117,5789,4719,4921,2066,138,577,5659,3954,4985,3366,2575,3664,1053,4873,4362,5463,2350,5808,854,6124,4029,4964,3415,5458,6162,6442,5033
2464,2018,1,2,3219,1749,2093,5192,2577,4909,6036,3099,5591,5330,5218,5421,5213,3490,497,2878,317,2683,1762,2075,4830,4038,4932,4020,5784,1064,3359,5249,4001,166,667,634,1350,3110,5159,4967
2465,2018,1,0,5711,3192,3432,4946,4076,4705,723,585,3768,6080,4685,3434,3139,270,3872,1515,3964,2234,5459,221,4043,4841,2830,1602,3989,3694,2822,1906,3137,2859,1222,6277,1151,1423,4908,5107
2466,2018,1,3,2367,5055,2378,2347,1503,814,5140,1623,4466,5923,4482,2437,3216,2956,1976,469,5650,1952,1883,534,2945,6060,5479,747,3329,3039,2904,2584,5961,5269,4315,6261,6491,5183,6017,546
2467,2018,3,1,2125,107,5569,486,6650,4150,5423,2025,1311,2044,2502,6103,1783,3230,4504,6424,2843,374,2791,4453,2505,4185,3170,5523,3347,3837,3646,1886,749,6002,5040,5341,4154,597,2098,6078
2468,2018,6,0,5684,820,4070,938,4089,1640,1547,3034,2687,2982,2549,823,5288,2077,1728,731,3522,6350,4408,4842,3210,4698,3279,3211,1110,1855,2483,3073,6014,566,5741,5930,1028,3852,1574,6214
2469,2018,1,1,6355,2718,4615,4397,4307,2285,3907,5506,3023,4487,3760,6168,5114,5685,912,4357,3409,1096,6081,3376,3906,4581,2173,3134,3119,6194,3666,3612,6045,2664,3983,805,1366,1310,751,1594
2470,2018,0,2,5459,221,4043,4841,2830,1602,3989,1423,2822,1222,4908,2859,6277,407,1906,3137,3694,5107,5684,820,4070,5288,938,3034,1547,2077,2687,2982,731,823,4089,1640,1728,3522,2549,6350
2471,2018,1,5,1762,4830,5300,4038,166,3359,5784,1064,4932,4001,634,5106,4020,5249,1350,5159,3110,4967,5711,3192,3432,4946,3139,4705,723,585,307,6080,4685,1484,4859,3768,2251,270,1515,2234
2472,2018,3,1,498,5367,3487,5493,5865,5852,4794,1812,4309,1378,6141,6297,2816,2419,701,4923,4424,6530,2019,154,5474,1769,4982,4486,5260,4395,2753,89,6401,652,5796,4914,6139,3109,5096,2512
2473,2018,2,1,1883,534,2945,6060,5479,747,3329,3039,2904,2584,5961,6491,6261,935,3429,6017,5183,546,2125,4504,1783,486,5423,4150,1311,6103,6650,3363,2044,3230,1339,2843,13,6424,2502,374
2474,2018,1,1,3366,1622,4964,1053,2575,5808,5463,4362,854,6124,6442,4873,4029,1210,2350,5458,6162,5033,6355,2718,4615,4397,5506,4307,2285,3907,3023,4487,3760,6168,5685,5114,912,4357,3409,1096
2475,2018,2,0,6081,6194,3376,3906,4581,3666,3612,2173,3134,805,6045,845,2664,6286,1310,3119,751,1594,6202,2014,3436,2921,3299,3515,1256,6417,4205,5968,2851,506,2435,6701,709,110,4891,1605
2476,2018,1,4,2791,4453,2505,4185,1897,3837,5523,3646,3347,4154,1886,6002,1891,749,4532,2098,597,6078,6110,2583,5418,2636,4969,1360,3935,1703,767,5450,4626,5448,2978,768,5881,4930,4253,3577
2477,2018,2,0,3991,5491,4067,6136,915,4329,1687,492,2784,3555,4285,1168,563,5520,1063,66,2979,4263,2683,1749,2093,5192,2577,4909,6036,3099,5213,6416,5330,5421,5591,497,3490,3362,2878,3219
2478,2018,0,0,1791,1921,975,2841,3058,5929,368,2670,886,4130,2701,6213,2835,1052,4976,216,1899,1354,1949,5794,1141,1573,3141,2066,2195,627,3117,5789,4719,4921,577,4567,1738,3954,5659,4985
2479,2018,3,0,4408,4842,566,4698,5741,3211,1110,1028,3184,1574,6014,3210,5916,5930,1855,3852,3073,6214,2367,3228,2378,2347,1503,1623,5140,469,5650,6562,4466,2437,3216,2956,1976,5923,6278,1952
2480,2018,0,3,1762,4830,5300,4038,1064,5159,166,4020,1350,5249,3110,2075,353,3359,4932,634,2054,4967,5459,2859,4043,3243,2830,407,1602,1423,1906,3694,4908,221,6585,3989,1222,1151,3137,5107
2481,2018,1,0,6202,292,2921,2435,2219,506,3515,709,5049,4891,110,3436,3299,6417,1256,2851,5968,1605,6355,2718,4615,4397,4307,2285,3907,5506,3023,4487,3760,6168,5685,5114,4357,912,3409,1096
2482,2018,2,1,2791,4453,2505,4185,3170,3837,5523,3646,749,4154,1886,6002,1897,3347,4532,597,2098,6078,2367,5055,2378,2347,1503,814,5140,1623,1976,5923,4466,3216,2437,469,4482,6278,5650,1952
2483,2018,2,0,6081,2664,3376,3906,4581,3666,3612,2173,3134,805,6045,845,6194,3119,6286,1366,751,3148,1883,534,2945,6060,5479,935,747,3039,2904,5961,2584,6491,6261,5269,3429,6017,5183,546
2484,2018,5,1,3991,6136,1168,563,287,4329,66,915,5520,492,2979,4067,3555,1063,900,2784,4285,4263,3366,1622,4964,1053,2575,5808,4362,2350,854,6124,5458,4873,1210,4029,3415,3537,6162,5033
2485,2018,2,0,2683,1749,5421,5192,3099,4909,2577,5591,6036,5330,2878,5213,2093,497,6416,317,5218,3219,2019,154,5474,1769,4982,5260,4175,4914,4486,89,6401,652,6139,1296,2753,5096,3109,2512
2486,2018,2,0,6214,4842,3210,4698,3279,3211,1110,5930,2483,3073,6014,566,1028,1855,1574,3184,3852,4408,2125,107,5569,1783,1339,5423,4150,13,1311,2044,3363,4504,6103,6650,6424,2843,2502,374
2487,2018,1,3,6110,2583,728,5418,4969,1360,3935,1703,767,5450,4626,5448,2978,5881,768,4253,4930,3577,1791,1921,975,2841,3058,2670,368,1052,6213,4130,1899,2835,2400,216,420,2701,421,1354
2488,2018,5,0,1949,4921,1141,1573,3141,5794,2195,627,3117,4719,5659,577,1738,2066,4567,138,3954,4985,5711,3192,3432,4946,3139,4705,723,585,307,4685,6080,3434,4859,2251,3768,270,1515,2234
2489,2018,1,0,5684,823,2926,5288,4089,1640,3034,2077,3522,2982,731,2888,3565,820,2687,2321,2549,6350,498,6297,3487,5493,2626,2816,5852,4794,701,1378,4923,5367,4309,2419,4820,1812,6141,6530
2490,2018,1,1,2125,1783,5569,486,107,6424,5423,6650,1311,3363,2044,1339,6103,2843,13,2025,2502,374,3991,4067,6136,1168,563,66,1687,492,2784,3555,4285,915,5520,1063,5943,4329,2979,4263
2491,2018,0,1,3366,1622,4964,4029,1053,1210,2575,3537,2350,854,6124,4873,5808,3415,4362,5458,6162,5033,5684,820,4070,5288,4089,1640,3034,2077,2687,2982,2549,2926,823,3522,1728,731,2321,6350
2492,2018,1,0,2367,5055,2378,2347,3216,469,5140,1623,1976,5923,5650,1503,2437,4466,2956,6278,6562,1952,6202,1256,2921,2435,2219,506,3515,709,5049,4891,110,3299,3436,6417,1962,6701,5968,1605
2493,2018,1,3,1883,534,2945,6060,5479,747,3329,3039,2904,2584,5961,6491,6261,935,3429,6017,5183,546,3577,362,5418,5448,4969,2978,3935,768,4626,1703,5450,728,2583,767,1360,4253,4930,6110
2494,2018,3,2,1791,1921,975,2841,3058,216,368,2670,1899,2701,4130,6213,2400,2835,2091,1052,421,3584,2683,1749,5421,5192,3099,4909,2577,5591,6036,5330,2878,5213,2093,3490,6416,497,317,3219
2495,2018,2,0,1096,2718,4615,4397,4307,5685,5114,912,6168,4487,3760,3023,5506,3907,2285,4357,3409,351,1762,2075,5300,4038,1064,4020,667,5784,5249,4001,3110,4830,166,3359,353,4932,3057,4967
2496,2018,2,0,498,6297,3487,5493,5865,5852,4309,1812,2419,1378,6141,3580,701,4794,2816,4424,1292,6530,6081,2664,3376,3906,4581,3666,3612,3134,2173,805,6045,6194,845,3119,1366,6286,6179,3148
2497,2018,2,1,5711,3192,3432,4946,4076,4705,723,585,307,6080,4685,3434,3139,2251,270,1060,1515,2234,2791,2505,6002,4185,4453,3837,5523,3170,3646,1886,4154,1891,1897,749,3347,4532,2098,6078
2498,2018,1,2,2019,154,5474,1769,4982,5260,4175,89,4486,2753,6401,652,5796,4914,4395,5096,3109,2512,4408,4842,3210,566,5741,3211,1110,1855,3852,3073,6014,4698,5930,1028,1574,3184,2483,6214
2499,2018,0,0,5459,2859,4043,4841,2830,1423,1602,407,1222,1906,4908,3243,221,2822,3989,3137,3694,5107,1949,4921,1141,1573,3141,2066,2195,627,3117,4719,5659,4567,1738,577,5794,5789,3954,4985
2510,2018,1,2,6110,362,5418,5448,4969,1360,3935,1703,767,5450,4626,2583,728,768,2978,4253,4930,1430,2367,5055,2378,2347,3216,469,5140,1623,1976,5650,5923,2437,1503,4466,2956,4482,6278,1952
2511,2018,2,0,1762,2075,5300,4830,1064,4020,3359,634,667,1350,4001,166,5249,4932,5784,353,3110,4967,498,6297,3487,5493,5865,5852,4309,1812,2419,1378,6141,6176,3580,701,2816,4794,4424,6530
2512,2018,0,2,6202,1256,3436,2921,2219,506,709,5968,5049,6417,110,3299,1962,4205,4372,6701,4891,1605,3366,2575,4964,1053,1210,3537,5463,2350,854,81,6124,1622,4873,4029,6162,6442,5458,5033
2513,2018,3,1,2791,4453,2505,4185,3170,3837,5523,3646,749,4154,1886,6002,1897,4532,3347,597,2098,6078,2019,154,5474,1769,4982,5260,4175,4486,89,6401,2753,5796,652,4914,4395,3109,5096,2512
2514,2018,3,2,6081,3376,3906,4581,6194,2173,6286,3666,3612,6045,805,2664,845,4824,1366,1310,751,3148,5459,221,4043,4841,2830,3989,1602,3694,1906,1222,4908,6585,2822,407,1423,3137,1151,5107
2515,2018,2,1,2683,1749,5421,5192,3099,4909,2577,5591,6036,5330,2878,2093,5213,6416,6200,3490,5218,3219,2125,3230,5569,486,6650,1312,5423,1311,3750,2843,3363,1339,4504,13,6424,2044,2502,374
2516,2018,3,1,5684,820,2926,5288,4089,2687,3034,2077,3522,2982,2549,823,938,3965,2321,1728,731,6350,5711,3192,3434,1484,3139,4705,723,270,441,1060,1515,4076,4946,3768,2251,4685,6080,2234
2517,2018,4,2,1949,4921,1141,1573,3141,627,2195,577,3117,5789,4719,79,2066,4567,1738,3954,5659,4985,1883,534,2945,6060,5479,747,3329,3039,2904,2584,5961,6261,6491,935,3429,6017,5183,546
2518,2018,1,1,4408,4842,3210,4698,5741,3211,1110,5930,2483,3073,6014,566,1028,1855,1574,3852,3184,6214,6355,5685,4615,4397,4307,2285,3907,5506,3023,4487,3760,6168,6287,5114,3409,4357,912,1096
2519,2018,2,0,3991,6136,1168,563,5943,2784,1687,915,5520,4285,2979,4067,1063,3555,66,900,6729,4263,1791,1921,975,2841,3058,6213,1052,1216,2670,2701,4130,2400,2835,216,368,6712,5752,1354
2520,2018,2,2,3366,1622,4964,1053,1210,5808,3537,5463,854,81,6124,4873,4029,3415,6442,6162,5458,5033,6081,6194,4581,3983,845,3666,3612,1366,2173,805,6045,2168,2664,4824,3119,1310,6179,3148
2521,2018,1,2,1883,534,2945,6060,5479,935,3329,3039,2904,5961,2584,6261,6491,3429,747,6017,5183,546,2791,4453,2505,4185,3170,5523,749,3837,3646,1886,4154,6002,1897,3347,4532,597,2098,6078
2522,2018,4,3,498,5367,3487,5493,5865,5852,4794,1812,2419,1378,4424,3580,6176,4309,701,6141,1292,6530,6202,2014,506,2435,2219,1256,6417,4372,5049,3299,4891,3436,4205,709,1962,6701,110,1605
2523,2018,1,2,2019,5672,5260,1769,4982,4486,4914,4395,3109,6401,89,154,652,4175,5755,2753,5096,2512,1949,4921,1141,1573,3141,627,2195,577,3117,5789,4719,79,6284,4567,5794,5659,3954,4985
2524,2018,2,0,5459,2859,4043,6585,2830,1602,3989,3694,1906,1222,4908,3304,407,2822,3137,1423,1151,5107,4408,4842,3210,4698,3279,3211,1110,1855,2483,3073,6014,566,1028,5930,3184,1574,3852,6214
2525,2018,2,0,2125,107,1783,486,1339,5423,3750,1311,2044,6650,3363,4504,5569,3230,2843,6424,4150,374,6110,362,728,5418,4969,1360,3935,2978,4626,5450,1703,5448,2583,767,768,4930,4253,3577
2526,2018,0,2,2367,3228,2378,2347,3216,5140,1623,5650,814,4466,5923,2437,1503,2956,4482,6278,6562,1952,1762,2075,5300,4830,1064,4020,5784,5159,667,1350,4001,166,353,634,5249,3110,3057,6620
2527,2018,1,1,5711,3192,3434,4946,3139,4705,723,585,307,6080,1515,441,3432,1484,3872,3768,1060,2234,2683,1749,5421,2093,6036,4909,2577,5591,5330,6416,5218,3099,2527,3114,6200,2878,3128,4963
2528,2018,3,1,6355,2718,4615,4397,4307,2285,3907,5506,3023,4487,3760,6168,5114,5685,4357,3409,912,1096,3991,5943,6136,1168,563,4329,1687,492,5520,3555,4285,4067,915,6005,900,66,6729,4263
2529,2018,0,2,1791,1921,4146,975,2841,3058,216,1052,2670,2701,4976,6213,886,1216,4130,1899,6712,1354,5684,820,2926,938,4089,3034,1547,2077,2687,2982,2549,823,5288,731,3522,1728,2321,6350
2530,2018,0,2,2019,652,5672,5796,5260,4982,3109,4914,4486,2753,89,154,4744,5755,88,4175,5096,2512,5684,820,5288,938,4089,1640,3034,2077,2687,2982,2549,823,4070,1547,3522,731,1728,6350
2531,2018,0,1,2367,5055,2378,2347,3216,469,5140,1623,1976,5923,5650,2437,1503,2956,4466,6278,4482,1952,2683,3099,1749,5421,5591,4909,2577,6036,6416,3128,5330,5213,2093,497,6200,2878,317,3219
2532,2018,2,0,1883,534,2945,6060,5479,747,3329,3039,2904,2584,5961,6261,5269,6491,3429,935,5183,546,6355,5685,4615,4397,4307,2285,3907,912,3023,3409,3760,5506,6287,6168,5114,4357,4487,1096
2533,2018,2,0,6110,362,5418,5448,4969,768,3935,1703,767,5450,4626,728,2583,2978,1360,4930,4253,3577,1605,2014,2921,2435,2219,1256,3515,6417,5049,3299,4891,506,4372,6701,4733,1962,5968,3746
2534,2018,2,0,2791,4453,6002,2505,3170,5523,749,3837,3646,1886,4154,1897,1891,3347,4532,597,2098,6078,5033,1622,4964,1053,1210,3537,4362,5463,854,6124,81,4873,4029,1152,5808,6442,5458,3366
2535,2018,2,1,1791,1921,975,1903,3058,5929,1216,2670,886,2701,6712,2400,6213,1052,216,4976,4130,1354,5711,3192,3434,1484,3139,4705,723,585,307,6080,4685,441,4946,4076,2251,1515,1060,2234
2536,2018,0,2,498,5367,3487,5493,5865,4309,5852,2816,2419,4424,1292,6176,3580,4794,1812,4820,6141,6530,5459,2859,4043,4841,2830,1602,3989,3694,1906,1222,4908,3304,3243,2822,3137,1151,1423,5107
2537,2018,1,2,1762,2075,5300,4830,1064,4020,3359,634,667,1350,4001,166,353,5784,5249,5159,3110,6620,4408,4842,3210,4698,3279,5930,1110,1855,2483,3073,3852,566,6014,3211,1028,3184,1574,6214
2538,2018,2,1,1949,4921,1141,1573,3141,627,2066,5794,3117,5789,4719,79,577,2195,1738,5659,4567,4985,2125,1783,5569,486,5423,107,1311,3750,6650,3363,2843,1339,4504,2025,6424,2502,2044,374
2539,2018,2,0,3991,4067,6136,563,5943,2784,66,915,5520,3555,4285,287,900,1063,492,6729,2979,4263,6081,6194,4581,3906,845,3666,3612,2173,1366,805,6045,3983,2664,1310,4824,6286,6179,3148
2540,2018,4,1,5711,441,3432,4946,4076,4705,723,585,307,6080,4685,3434,3139,3192,3768,2251,1515,2234,2019,5260,5796,1769,652,4914,4486,4982,2753,6401,89,5672,154,4175,5755,4395,88,2512
2541,2018,2,1,6355,2718,4615,4397,4307,2285,3907,5506,6168,4487,3760,3023,5114,5685,3409,912,4357,1096,1791,1921,975,2841,368,1052,2670,6213,3058,4976,4130,2400,1903,216,1216,886,6712,1354
2542,2018,2,0,5684,823,4070,938,4089,1640,1547,2321,3522,1728,731,820,2926,3034,2687,2077,2549,6350,1762,2075,5300,4830,1064,634,4020,5784,1350,667,4001,5106,166,5249,353,3110,5159,6620
2543,2018,1,3,2683,1749,5421,5192,3099,4909,2577,5591,6036,5330,5218,2093,5213,6200,6416,317,2878,3219,1949,4921,1141,1573,3141,627,2195,1738,3117,5789,4719,6284,79,5794,2066,4567,5659,4985
2544,2018,1,3,5033,1622,4964,1053,2575,3537,4362,5463,854,6124,81,4873,4029,1152,5808,6442,5458,3366,1883,6491,2945,6060,5479,747,3329,3039,2904,5961,2584,4315,5269,6261,935,3429,5183,546
2545,2018,1,4,1605,2014,2921,2435,2219,6417,3515,506,3299,5049,4891,5866,6701,1256,4733,110,5968,3746,2791,4453,6002,1891,3170,5523,749,3837,3646,1886,4154,1897,5341,4532,3347,597,2098,6078
2546,2018,0,1,6081,6194,3376,3906,4581,3666,3612,2173,6286,805,6045,3983,2664,845,4824,3119,6179,3148,6110,362,728,5418,4969,767,1360,3935,1703,5450,4626,5448,2583,4637,2978,4930,4253,3577
2547,2018,1,0,5459,2859,3243,4841,2830,3989,1602,3694,1906,1222,4908,3304,6277,2822,3137,1423,1151,5107,3991,4067,6136,563,5943,900,66,915,5520,492,4285,287,5491,2784,3555,1063,2979,4263
2548,2018,2,0,4408,4842,3210,4698,5741,3211,1110,1028,3184,3073,6014,566,5930,1855,2483,1574,3852,6214,498,6297,6176,5493,5865,5852,1812,4424,2419,1378,6141,3580,3487,701,2816,4309,1292,6530
2549,2018,1,0,2125,107,1783,486,6650,1311,6424,3750,2843,2502,2044,1339,5569,4504,1312,2025,2587,374,2367,5055,2378,2347,3216,814,5140,469,5650,6562,4482,1503,6273,2437,4466,2956,5923,1952
2550,2018,0,1,2791,4453,6002,4185,3170,5523,749,3837,3646,1886,4154,2505,1897,4304,4532,597,2098,6078,6081,2664,3376,3906,845,3666,3612,2173,6286,805,6045,3983,6194,1366,3119,4824,6179,3148
2551,2018,4,0,2125,4504,5569,486,3230,5423,6424,1339,1311,2502,2843,6650,1783,107,6467,2025,2044,374,1605,6701,2921,506,2435,2219,5968,3515,1256,3299,4891,2014,3436,5049,6417,4733,110,3746
